name,paper_count,co_authors,sample_papers,github_url,linkedin_url,scholar_url,personal_site,match_confidence,notes,s2_author_id,affiliation,h_index,citation_count,homepage,linkedin_search_url,source
Tong Che,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/BlessingFlamingo,,,,,,2657280.0,,2.0,31.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tong%20Che%22,NVIDIA
Ke Chen,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/chenzhike110,,,,,,2218686647.0,,1.0,1.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Ke%20Chen%22,NVIDIA
Yuxiao Chen,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/Yuxiao98,,,,,,92351865.0,,2.0,8.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Yuxiao%20Chen%22,NVIDIA
Jenna Diamond,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,,,,,,,2351057061.0,,3.0,319.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Jenna%20Diamond%22,NVIDIA
Wenhao Ding,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/Wenhao-Ding,,,,,,2348200884.0,,1.0,2.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Wenhao%20Ding%22,NVIDIA
Liang Feng,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/fenglang918,,,,,,10233994.0,,5.0,170.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Liang%20Feng%22,NVIDIA
Greg Heinrich,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/gheinrich,,,,,,123666943.0,,2.0,13.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Greg%20Heinrich%22,NVIDIA
Jack Huang,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/jackhhh,,,,,,2116490219.0,,2.0,7.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Jack%20Huang%22,NVIDIA
Peter Karkus,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,,,,,,,2316494.0,National University of Singapore,16.0,1205.0,http://comp.nus.edu.sg/~karkus,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Peter%20Karkus%22%20%22National%20University%20of%20Singapore%22,NVIDIA
Boyi Li,1,:; Boris Ivanovic; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/Boyiliee,,,,,,15124301.0,,,,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Boyi%20Li%22,NVIDIA
Pinyi Li,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/gruj1995,,,,,,2218361494.0,,1.0,5.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Pinyi%20Li%22,NVIDIA
Dongran Liu,1,:; Boris Ivanovic; Boyi Li; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/dliuargo,,,,,,2290062739.0,,2.0,92.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Dongran%20Liu%22,NVIDIA
Langechuan Liu,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,,,,,,,14838088.0,,8.0,324.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Langechuan%20Liu%22,NVIDIA
Zhijian Liu,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/zhijian-liu,,,,,,30631821.0,,5.0,87.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Zhijian%20Liu%22,NVIDIA
Jason Lu,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/jasonlu6,,,,,,2340547485.0,,1.0,6.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Jason%20Lu%22,NVIDIA
Yunxiang Mao,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,,,,,,,2117695596.0,,3.0,106.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Yunxiang%20Mao%22,NVIDIA
Pavlo Molchanov,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/molchanovp,,,,,,47962136.0,,12.0,704.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Pavlo%20Molchanov%22,NVIDIA
Zhenghao Peng,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/pengzhenghao,,,,,,2269767929.0,,4.0,52.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Zhenghao%20Peng%22,NVIDIA
Mike Ranzinger,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/mranzinger,,,,,,2264261159.0,,6.0,441.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Mike%20Ranzinger%22,NVIDIA
Shida Shen,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,,,,,,,72066272.0,,2.0,9.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Shida%20Shen%22,NVIDIA
Yunfei Shi,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,,,,,,,2272763203.0,,2.0,6.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Yunfei%20Shi%22,NVIDIA
Sarah Tariq,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/sarahTariq,,,,,,2324370250.0,,1.0,1.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Sarah%20Tariq%22,NVIDIA
Ran Tian,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/RanTian2333,,,,,,2076190797.0,,2.0,31.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Ran%20Tian%22,NVIDIA
Tilman Wekel,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,,,,,,,2382319.0,,2.0,107.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tilman%20Wekel%22,NVIDIA
Xinshuo Weng,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/wengxinshuo,,,,,,2142561313.0,,16.0,2219.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Xinshuo%20Weng%22,NVIDIA
Tianjun Xiao,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Eric Yang; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/sneakerkg,,,,,,2389651932.0,,,,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tianjun%20Xiao%22,NVIDIA
Eric Yang,1,:; Boris Ivanovic; Boyi Li; Dongran Liu; Ed Schmerling; Greg Heinrich; Jack Huang; Jason Lu; Jenna Diamond; Junjie Bai; Ke Chen; Langechuan Liu; Liang Feng; Lindsey Pavao; Marco Pavone; Mike Ranzinger; Ming-Yu Liu; NVIDIA; Pavlo Molchanov; Peter Karkus; Pinyi Li; Ran Tian; Sarah Tariq; Shida Shen; Tianjun Xiao; Tilman Wekel; Tong Che; Tsung-Yi Lin; Wenhao Ding; Wenjie Luo; Wenyuan Zhang; Xiaodong Yang; Xiaohui Zeng; Xinshuo Weng; Yan Wang; Yifan Ding; Yulong Cao; Yunfei Shi; Yunxiang Mao; Yurong You; Yuxiao Chen; Zhenghao Peng; Zhijian Liu,2511.00088v2: Alpamayo-R1: Bridging Reasoning and Action Prediction for Generalizable Autonomous Driving in the Long Tail,https://github.com/EricYangXD,,,,,,2284634710.0,,3.0,74.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Eric%20Yang%22,NVIDIA
